Id,SalePrice
126,20738.58239
127,30802.05784
128,20738.58239
129,20738.58239
130,20738.58239
131,20738.58239
132,20275.72698
133,20738.58239
134,20738.58239
135,20275.72698
136,20738.58239
137,20738.58239
138,20738.58239
139,20738.58239
140,20275.72698
141,20275.72698
142,20275.72698
143,20738.58239
144,20738.58239
145,20738.58239
146,20738.58239
147,20738.58239
148,20738.58239
149,20738.58239
150,20738.58239
151,20738.58239
152,20738.58239
153,20738.58239
154,20738.58239
155,20738.58239
156,20738.58239
157,20738.58239
158,20738.58239
159,20738.58239
160,20738.58239
161,20738.58239
162,20738.58239
163,20738.58239
164,30802.05784
165,20738.58239
166,20738.58239
167,20738.58239
168,20738.58239
169,20738.58239
170,20738.58239
171,20738.58239
172,20738.58239
173,20738.58239
174,20738.58239
175,20738.58239
176,20275.72698
177,20738.58239
178,20738.58239
179,20738.58239
180,20738.58239
181,20738.58239
182,20738.58239
183,20738.58239
184,20738.58239
185,20738.58239
186,20738.58239
187,20738.58239
188,20738.58239
189,20738.58239
190,20738.58239
191,20738.58239
192,20738.58239
193,20738.58239
194,20738.58239
195,20738.58239
196,20738.58239
197,20738.58239
198,20738.58239
199,20738.58239
200,20738.58239
201,20738.58239
202,20738.58239
203,20738.58239
204,20738.58239
205,20738.58239
206,20738.58239
207,20738.58239
208,20738.58239
209,20738.58239
210,20738.58239
211,20738.58239
212,20738.58239
213,20738.58239
214,20738.58239
215,20738.58239
216,20738.58239
217,20738.58239
218,20738.58239
219,30802.05784
220,20738.58239
221,20738.58239
222,20738.58239
223,20738.58239
224,20738.58239
225,20738.58239
226,20738.58239
227,20738.58239
228,20738.58239
229,20738.58239
230,20738.58239
231,20738.58239
232,20738.58239
233,20738.58239
234,20738.58239
235,20738.58239
236,20738.58239
237,20738.58239
238,20275.72698
239,20738.58239
240,20738.58239
241,20738.58239
242,20738.58239
243,20738.58239
244,20738.58239
245,20738.58239
246,20738.58239
247,20738.58239
248,20738.58239
249,20738.58239
250,20738.58239
251,20738.58239
252,20738.58239
253,20738.58239
254,20738.58239
255,20738.58239
256,20738.58239
257,20738.58239
258,20738.58239
259,20738.58239
260,20738.58239
261,20738.58239
262,20738.58239
263,20738.58239
264,20738.58239
265,20738.58239
266,20463.68561
267,20738.58239
268,20738.58239
269,20738.58239
270,20738.58239
271,30802.05784
272,20738.58239
273,20738.58239
274,20738.58239
275,20738.58239
276,20738.58239
277,20738.58239
278,30802.05784
279,20738.58239
280,20738.58239
281,30802.05784
282,30802.05784
283,30802.05784
284,20738.58239
285,20738.58239
286,20738.58239
287,30802.05784
288,20738.58239
289,20738.58239
290,20738.58239
291,20738.58239
292,20738.58239
293,20738.58239
294,20738.58239
295,20738.58239
296,30802.05784
297,20275.72698
298,20275.72698
299,20275.72698
300,20738.58239
301,30802.05784
302,20738.58239
303,20275.72698
304,20738.58239
305,30802.05784
306,30802.05784
307,20275.72698
308,20738.58239
309,30802.05784
310,20738.58239
311,20738.58239
312,20738.58239
313,20275.72698
314,30802.05784
315,30802.05784
316,30802.05784
317,20275.72698
318,20275.72698
319,20738.58239
320,20275.72698
321,30802.05784
322,20738.58239
323,30802.05784
324,30802.05784
325,30802.05784
326,20738.58239
327,20738.58239
328,20275.72698
329,20738.58239
330,30802.05784
331,20738.58239
332,20738.58239
333,20275.72698
334,20738.58239
335,20275.72698
336,20275.72698
337,20738.58239
338,30802.05784
339,20738.58239
340,30802.05784
341,30802.05784
342,20738.58239
343,20738.58239
344,20738.58239
345,20275.72698
346,20275.72698
347,20738.58239
348,20738.58239
349,20275.72698
350,20738.58239
351,30802.05784
352,20275.72698
353,30802.05784
354,30802.05784
355,20738.58239
356,20738.58239
357,20738.58239
358,20738.58239
359,20738.58239
360,30802.05784
361,30802.05784
362,20738.58239
363,30802.05784
364,20738.58239
365,20738.58239
366,30802.05784
367,20275.72698
368,20275.72698
369,30802.05784
370,20275.72698
371,30802.05784
372,20738.58239
373,20275.72698
374,30802.05784
375,30802.05784
376,30802.05784
377,30802.05784
378,30802.05784
379,20738.58239
380,20738.58239
381,30802.05784
382,20738.58239
383,20738.58239
384,20738.58239
385,20275.72698
386,20275.72698
387,20275.72698
388,20738.58239
389,30802.05784
390,30802.05784
391,20275.72698
392,20738.58239
393,20738.58239
394,20275.72698
395,20738.58239
396,20738.58239
397,20738.58239
398,20738.58239
399,20738.58239
400,20738.58239
401,20738.58239
402,20738.58239
403,20738.58239
404,20738.58239
405,20738.58239
406,20738.58239
407,20738.58239
408,20738.58239
409,20738.58239
410,20738.58239
411,20738.58239
412,20738.58239
413,20738.58239
414,20738.58239
415,20738.58239
416,20738.58239
417,20738.58239
418,30802.05784
419,20738.58239
420,20738.58239
421,20738.58239
422,20738.58239
423,20738.58239
424,20738.58239
425,20738.58239
426,20738.58239
427,20738.58239
428,20738.58239
429,20738.58239
430,20738.58239
431,20738.58239
432,30802.05784
433,20738.58239
434,20738.58239
435,20275.72698
436,30802.05784
437,20275.72698
438,20738.58239
439,20275.72698
440,20275.72698
441,30802.05784
442,20275.72698
443,20738.58239
444,20738.58239
445,20738.58239
446,20738.58239
447,30802.05784
448,30802.05784
449,30802.05784
450,20738.58239
451,20738.58239
452,20738.58239
453,30802.05784
454,20738.58239
455,20275.72698
456,20738.58239
457,20738.58239
458,20738.58239
459,20738.58239
460,20738.58239
461,20738.58239
462,30802.05784
463,20738.58239
464,20738.58239
465,20738.58239
466,20738.58239
467,20738.58239
468,30802.05784
469,20738.58239
470,20738.58239
471,20738.58239
472,20738.58239
473,20738.58239
474,20738.58239
475,20738.58239
476,20738.58239
477,20738.58239
478,20738.58239
479,20738.58239
480,20738.58239
481,20738.58239
482,20738.58239
483,20738.58239
484,20738.58239
485,20738.58239
486,30802.05784
487,20738.58239
488,20275.72698
489,20738.58239
490,20738.58239
491,20738.58239
492,20738.58239
493,20738.58239
494,20738.58239
495,20738.58239
496,20738.58239
497,20738.58239
498,20738.58239
499,20738.58239
500,30802.05784
501,20738.58239
502,20738.58239
503,20738.58239
504,20738.58239
505,20738.58239
506,20738.58239
507,20738.58239
508,20738.58239
509,20738.58239
510,20738.58239
511,20738.58239
512,20738.58239
513,20738.58239
514,30802.05784
515,20738.58239
516,20738.58239
517,20738.58239
518,30802.05784
519,20738.58239
520,30802.05784
521,30802.05784
522,30802.05784
523,20738.58239
524,20738.58239
525,20738.58239
526,20738.58239
527,20738.58239
528,20738.58239
529,20738.58239
530,20738.58239
531,20738.58239
532,20738.58239
533,20738.58239
534,20738.58239
535,20738.58239
536,20738.58239
537,20738.58239
538,20738.58239
539,20738.58239
540,20738.58239
541,20738.58239
542,20738.58239
543,20738.58239
544,20738.58239
545,20738.58239
546,20738.58239
547,20738.58239
548,20738.58239
549,20738.58239
550,20738.58239
551,20738.58239
552,20738.58239
553,20738.58239
554,20738.58239
555,20738.58239
556,20738.58239
557,20275.72698
558,20275.72698
559,20738.58239
560,20738.58239
561,20463.68561
562,20738.58239
563,20738.58239
564,20275.72698
565,30802.05784
566,30802.05784
567,20738.58239
568,30802.05784
569,30802.05784
570,20738.58239
571,20738.58239
572,20738.58239
573,20738.58239
574,20738.58239
575,30802.05784
576,30802.05784
577,30802.05784
578,20738.58239
579,20275.72698
580,20738.58239
581,20738.58239
582,30802.05784
583,20738.58239
584,20738.58239
585,30802.05784
586,30802.05784
587,20738.58239
588,20738.58239
589,20738.58239
590,20738.58239
591,20738.58239
592,20275.72698
593,30802.05784
594,30802.05784
595,20738.58239
596,20275.72698
597,20738.58239
598,20275.72698
599,20738.58239
600,20275.72698
601,30802.05784
602,30802.05784
603,30802.05784
604,30802.05784
605,20738.58239
606,30802.05784
607,20275.72698
608,30802.05784
609,20738.58239
610,20738.58239
611,20275.72698
612,20738.58239
613,20738.58239
614,20275.72698
615,30802.05784
616,20275.72698
617,30802.05784
618,20275.72698
619,30802.05784
620,30802.05784
621,20275.72698
622,30802.05784
623,30802.05784
624,20275.72698
625,20738.58239
626,20738.58239
627,20738.58239
628,30802.05784
629,20275.72698
630,20275.72698
631,30802.05784
632,20738.58239
633,20738.58239
634,20275.72698
635,30802.05784
636,20738.58239
637,30802.05784
638,20738.58239
639,30802.05784
640,30802.05784
641,20738.58239
642,20738.58239
643,20738.58239
644,30802.05784
645,20738.58239
646,20738.58239
647,30802.05784
648,30802.05784
649,20738.58239
650,20275.72698
651,20275.72698
652,20275.72698
653,20738.58239
654,20275.72698
655,20275.72698
656,20275.72698
657,20275.72698
658,30802.05784
659,20738.58239
660,20738.58239
661,30802.05784
662,20738.58239
663,20275.72698
664,20275.72698
665,20738.58239
666,20275.72698
667,30802.05784
668,20738.58239
669,30802.05784
670,20275.72698
671,20738.58239
672,20738.58239
673,20738.58239
674,20275.72698
675,20738.58239
676,20738.58239
677,20275.72698
678,20738.58239
679,20738.58239
680,20738.58239
681,30802.05784
682,20738.58239
683,20738.58239
684,20738.58239
685,20738.58239
686,20738.58239
687,20275.72698
688,20738.58239
689,20738.58239
690,20738.58239
691,20738.58239
692,20275.72698
693,20738.58239
694,20738.58239
695,20738.58239
696,20738.58239
697,20738.58239
698,20738.58239
699,20738.58239
700,20738.58239
701,20738.58239
702,20738.58239
703,20738.58239
704,20738.58239
705,20738.58239
706,20738.58239
707,20738.58239
708,20738.58239
709,20738.58239
710,20738.58239
711,20738.58239
712,20275.72698
713,20738.58239
714,20738.58239
715,20738.58239
716,20738.58239
717,20738.58239
718,20738.58239
719,20738.58239
720,20738.58239
721,20738.58239
722,20738.58239
723,20738.58239
724,20738.58239
725,20738.58239
726,20738.58239
727,20738.58239
728,20738.58239
729,20738.58239
730,20738.58239
731,20275.72698
732,20275.72698
733,30802.05784
734,30802.05784
735,20275.72698
736,20275.72698
737,20738.58239
738,20738.58239
739,20275.72698
740,20738.58239
741,20738.58239
742,20738.58239
743,20738.58239
744,20275.72698
745,20738.58239
746,20738.58239
747,20738.58239
748,30802.05784
749,30802.05784
750,20738.58239
751,20738.58239
752,20275.72698
753,20738.58239
754,20275.72698
755,20738.58239
756,20738.58239
757,20275.72698
758,20738.58239
759,30802.05784
760,20738.58239
761,20738.58239
762,30802.05784
763,20738.58239
764,20738.58239
765,20738.58239
766,20738.58239
767,20738.58239
768,20738.58239
769,20738.58239
770,20738.58239
771,20275.72698
772,20738.58239
773,20738.58239
774,20738.58239
775,20738.58239
776,20738.58239
777,20738.58239
778,20738.58239
779,20738.58239
780,20738.58239
781,20738.58239
782,20738.58239
783,20738.58239
784,20738.58239
785,20738.58239
786,20738.58239
787,20738.58239
788,20738.58239
789,20738.58239
790,20275.72698
791,30802.05784
792,20738.58239
793,20738.58239
794,20738.58239
795,20738.58239
796,20738.58239
797,20738.58239
798,20738.58239
799,20738.58239
800,20738.58239
801,20738.58239
802,20738.58239
803,20738.58239
804,20738.58239
805,30802.05784
806,20738.58239
807,20738.58239
808,20738.58239
809,30802.05784
810,20738.58239
811,20738.58239
812,20738.58239
813,30802.05784
814,20738.58239
815,20738.58239
816,20738.58239
817,30802.05784
818,20738.58239
819,30802.05784
820,30802.05784
821,30802.05784
822,20738.58239
823,20738.58239
824,20738.58239
825,20738.58239
826,20738.58239
827,20738.58239
828,20738.58239
829,20738.58239
830,20738.58239
831,20738.58239
832,20738.58239
833,30802.05784
834,20738.58239
835,20738.58239
836,20738.58239
837,30802.05784
838,20738.58239
839,20738.58239
840,20738.58239
841,20738.58239
842,20738.58239
843,20738.58239
844,20738.58239
845,20738.58239
846,20738.58239
847,20738.58239
848,30802.05784
849,30802.05784
850,20738.58239
851,20738.58239
852,20738.58239
853,20738.58239
854,20738.58239
855,20738.58239
856,20738.58239
857,20738.58239
858,20738.58239
859,20738.58239
860,20738.58239
861,20738.58239
862,20738.58239
863,20738.58239
864,20738.58239
865,20738.58239
866,20738.58239
867,20738.58239
868,20738.58239
869,20738.58239
870,20738.58239
871,30802.05784
872,20738.58239
873,20738.58239
874,20738.58239
875,20738.58239
876,20738.58239
877,20738.58239
878,20738.58239
879,20738.58239
880,20738.58239
881,20738.58239
882,20738.58239
883,20738.58239
884,20738.58239
885,20738.58239
886,20738.58239
887,20738.58239
888,20738.58239
889,20738.58239
890,20738.58239
891,20738.58239
892,20738.58239
893,20738.58239
894,20738.58239
895,20738.58239
896,20738.58239
897,20738.58239
898,20738.58239
899,20738.58239
900,20738.58239
901,20738.58239
902,20738.58239
903,20738.58239
904,30802.05784
905,20738.58239
906,20738.58239
907,20738.58239
908,20738.58239
909,30802.05784
910,30802.05784
911,20738.58239
912,20738.58239
913,20738.58239
914,20738.58239
915,30802.05784
916,20738.58239
917,30802.05784
918,20738.58239
919,20738.58239
920,20738.58239
921,20275.72698
922,20738.58239
923,30802.05784
924,20738.58239
925,20738.58239
926,30802.05784
927,20738.58239
928,20275.72698
929,20275.72698
930,20738.58239
931,20738.58239
932,20738.58239
933,20738.58239
934,30802.05784
935,20738.58239
936,30802.05784
937,20738.58239
938,20738.58239
939,30802.05784
940,20738.58239
941,20738.58239
942,30802.05784
943,20738.58239
944,20738.58239
945,20738.58239
946,20275.72698
947,30802.05784
948,20738.58239
949,20275.72698
950,20275.72698
951,20738.58239
952,30802.05784
953,30802.05784
954,20275.72698
955,20275.72698
956,20275.72698
957,20738.58239
958,30802.05784
959,30802.05784
960,20738.58239
961,20275.72698
962,20738.58239
963,30802.05784
964,30802.05784
965,30802.05784
966,20738.58239
967,20738.58239
968,20738.58239
969,20275.72698
970,20738.58239
971,20738.58239
972,20738.58239
973,20738.58239
974,20738.58239
975,20275.72698
976,20275.72698
977,20738.58239
978,30802.05784
979,30802.05784
980,20738.58239
981,30802.05784
982,20738.58239
983,20738.58239
984,30802.05784
985,30802.05784
986,20738.58239
987,20275.72698
988,30802.05784
989,20275.72698
990,20738.58239
991,20275.72698
992,30802.05784
993,20275.72698
994,30802.05784
995,30802.05784
996,30802.05784
997,20738.58239
998,20738.58239
999,20738.58239
1000,20275.72698
1001,20275.72698
1002,20275.72698
1003,20275.72698
1004,20738.58239
1005,20738.58239
1006,20738.58239
1007,20738.58239
1008,20738.58239
1009,20738.58239
1010,20738.58239
1011,30802.05784
1012,30802.05784
1013,20275.72698
1014,20275.72698
1015,20738.58239
1016,20738.58239
1017,20738.58239
1018,20738.58239
1019,20738.58239
1020,20738.58239
1021,20738.58239
1022,20738.58239
1023,30802.05784
1024,20738.58239
1025,20738.58239
1026,20275.72698
1027,20275.72698
1028,20738.58239
1029,20738.58239
1030,20275.72698
1031,20275.72698
1032,20275.72698
1033,30802.05784
1034,20275.72698
1035,30802.05784
1036,20275.72698
1037,30802.05784
1038,20738.58239
1039,20275.72698
1040,20275.72698
1041,20275.72698
1042,30802.05784
1043,20275.72698
1044,20738.58239
1045,20738.58239
1046,20738.58239
1047,20738.58239
1048,20738.58239
1049,20738.58239
1050,20738.58239
1051,20738.58239
1052,20738.58239
1053,20275.72698
1054,20738.58239
1055,20738.58239
1056,20738.58239
1057,20738.58239
1058,20738.58239
1059,20738.58239
1060,20738.58239
1061,20738.58239
1062,20738.58239
1063,20738.58239
1064,20738.58239
1065,20738.58239
1066,20738.58239
1067,20738.58239
1068,20738.58239
1069,20738.58239
1070,20738.58239
1071,20738.58239
1072,20738.58239
1073,20738.58239
1074,20738.58239
1075,20738.58239
1076,20738.58239
1077,20738.58239
1078,20738.58239
1079,20738.58239
1080,20738.58239
1081,20738.58239
1082,20738.58239
1083,20738.58239
1084,20738.58239
1085,20738.58239
1086,20738.58239
1087,20738.58239
1088,20738.58239
1089,20738.58239
1090,20738.58239
1091,20738.58239
1092,20738.58239
1093,20738.58239
1094,20275.72698
1095,30802.05784
1096,20738.58239
1097,20738.58239
1098,20738.58239
1099,20275.72698
1100,20275.72698
1101,20738.58239
1102,20275.72698
1103,20738.58239
1104,20275.72698
1105,20738.58239
1106,20738.58239
1107,30802.05784
1108,20738.58239
1109,30802.05784
1110,20738.58239
1111,20738.58239
1112,20738.58239
1113,20738.58239
1114,20275.72698
1115,20738.58239
1116,20738.58239
1117,20738.58239
1118,30802.05784
1119,20738.58239
1120,30802.05784
1121,30802.05784
1122,20738.58239
1123,20738.58239
1124,20738.58239
1125,20738.58239
1126,20738.58239
1127,20738.58239
1128,20738.58239
1129,20738.58239
1130,20738.58239
1131,20738.58239
1132,20738.58239
1133,20738.58239
1134,20738.58239
1135,20738.58239
1136,20738.58239
1137,20738.58239
1138,30802.05784
1139,30802.05784
1140,20738.58239
1141,20738.58239
1142,20738.58239
1143,20738.58239
1144,20738.58239
1145,20738.58239
1146,20738.58239
1147,20738.58239
1148,20738.58239
1149,20738.58239
1150,20738.58239
1151,20738.58239
1152,20738.58239
1153,20738.58239
1154,20275.72698
1155,20738.58239
1156,20275.72698
1157,20275.72698
1158,20738.58239
1159,20738.58239
1160,20738.58239
1161,20738.58239
1162,20738.58239
1163,20738.58239
1164,20738.58239
1165,20738.58239
1166,20738.58239
1167,20738.58239
1168,20738.58239
1169,20738.58239
1170,20738.58239
1171,20738.58239
1172,30802.05784
1173,20738.58239
1174,20738.58239
1175,20738.58239
1176,20738.58239
1177,20738.58239
1178,20738.58239
1179,20738.58239
1180,20738.58239
1181,30802.05784
1182,20738.58239
1183,20738.58239
1184,20738.58239
1185,20738.58239
1186,20738.58239
1187,20738.58239
1188,30802.05784
1189,20738.58239
1190,20738.58239
1191,20738.58239
1192,20738.58239
1193,20738.58239
1194,20738.58239
1195,20738.58239
1196,30802.05784
1197,20738.58239
1198,20738.58239
1199,30802.05784
1200,20738.58239
1201,30802.05784
1202,20738.58239
1203,30802.05784
1204,30802.05784
1205,30802.05784
1206,20738.58239
1207,20738.58239
1208,20738.58239
1209,20738.58239
1210,20738.58239
1211,20738.58239
1212,20738.58239
1213,20738.58239
1214,20738.58239
1215,20738.58239
1216,20738.58239
1217,20738.58239
1218,20738.58239
1219,20738.58239
1220,20738.58239
1221,20738.58239
1222,30802.05784
1223,20738.58239
1224,20463.68561
1225,20738.58239
1226,20738.58239
1227,20738.58239
1228,20738.58239
1229,20738.58239
1230,20738.58239
1231,20738.58239
1232,20738.58239
1233,20738.58239
1234,20738.58239
1235,20738.58239
1236,20738.58239
1237,20738.58239
1238,20738.58239
1239,20738.58239
1240,20738.58239
1241,20275.72698
1242,20738.58239
1243,20738.58239
1244,20738.58239
1245,20738.58239
1246,20738.58239
1247,20738.58239
1248,20738.58239
1249,20738.58239
1250,20275.72698
1251,20463.68561
1252,30802.05784
1253,30802.05784
1254,30802.05784
1255,20738.58239
1256,20275.72698
1257,20738.58239
1258,20738.58239
1259,20738.58239
1260,30802.05784
1261,20738.58239
1262,20738.58239
1263,20738.58239
1264,20738.58239
1265,30802.05784
1266,20738.58239
1267,20738.58239
1268,20738.58239
1269,20275.72698
1270,30802.05784
1271,20738.58239
1272,20738.58239
1273,20738.58239
1274,20738.58239
1275,20275.72698
1276,30802.05784
1277,20738.58239
1278,20738.58239
1279,30802.05784
1280,20738.58239
1281,20275.72698
1282,20275.72698
1283,20275.72698
1284,20275.72698
1285,30802.05784
1286,20275.72698
1287,20738.58239
1288,20275.72698
1289,20738.58239
1290,30802.05784
1291,20738.58239
1292,20738.58239
1293,30802.05784
1294,20738.58239
1295,20738.58239
1296,20275.72698
1297,30802.05784
1298,30802.05784
1299,20738.58239
1300,20738.58239
1301,20738.58239
1302,20738.58239
1303,20738.58239
1304,20738.58239
1305,20275.72698
1306,20738.58239
1307,20738.58239
1308,20738.58239
1309,20275.72698
1310,20275.72698
1311,30802.05784
1312,20738.58239
1313,30802.05784
1314,20275.72698
1315,20275.72698
1316,20275.72698
1317,20275.72698
1318,30802.05784
1319,30802.05784
1320,20738.58239
1321,30802.05784
1322,30802.05784
1323,20275.72698
1324,30802.05784
1325,20738.58239
1326,20738.58239
1327,20275.72698
1328,20275.72698
1329,20275.72698
1330,20738.58239
1331,20275.72698
1332,20738.58239
1333,20738.58239
1334,30802.05784
1335,30802.05784
1336,20275.72698
1337,30802.05784
1338,20738.58239
1339,20275.72698
1340,20738.58239
1341,20738.58239
1342,20738.58239
1343,30802.05784
1344,20275.72698
1345,20738.58239
1346,20738.58239
1347,20738.58239
1348,20738.58239
1349,20738.58239
1350,20738.58239
1351,20738.58239
1352,20738.58239
1353,20738.58239
1354,20275.72698
1355,20738.58239
1356,20738.58239
1357,20738.58239
1358,20738.58239
1359,30802.05784
1360,20275.72698
1361,20738.58239
1362,20275.72698
1363,20738.58239
1364,20275.72698
1365,30802.05784
1366,30802.05784
1367,20738.58239
1368,20738.58239
1369,20738.58239
1370,20738.58239
1371,20738.58239
1372,20738.58239
1373,20738.58239
1374,20738.58239
1375,20738.58239
1376,20738.58239
1377,20738.58239
1378,20738.58239
1379,20738.58239
1380,20738.58239
1381,20738.58239
1382,20738.58239
1383,20738.58239
1384,20738.58239
1385,20738.58239
1386,20738.58239
1387,20738.58239
1388,20738.58239
1389,20738.58239
1390,20738.58239
1391,20738.58239
1392,20738.58239
1393,20738.58239
1394,20738.58239
1395,20738.58239
1396,20738.58239
1397,20738.58239
1398,20738.58239
1399,20738.58239
1400,20738.58239
1401,20738.58239
1402,20738.58239
1403,20738.58239
1404,20738.58239
1405,20738.58239
1406,20738.58239
1407,20738.58239
1408,20275.72698
1409,20275.72698
1410,20275.72698
1411,30802.05784
1412,20275.72698
1413,30802.05784
1414,20275.72698
1415,20738.58239
1416,30802.05784
1417,20738.58239
1418,20738.58239
1419,20275.72698
1420,20738.58239
1421,20275.72698
1422,20275.72698
1423,20275.72698
1424,20275.72698
1425,20275.72698
1426,30802.05784
1427,30802.05784
1428,20275.72698
1429,30802.05784
1430,30802.05784
1431,20275.72698
1432,20738.58239
1433,30802.05784
1434,20738.58239
1435,20738.58239
1436,20738.58239
1437,20738.58239
1438,20738.58239
1439,20738.58239
1440,20738.58239
1441,20738.58239
1442,20738.58239
1443,20738.58239
1444,20738.58239
1445,30802.05784
1446,20738.58239
1447,20738.58239
1448,20738.58239
1449,20738.58239
1450,20738.58239
1451,20738.58239
1452,20738.58239
1453,20738.58239
1454,20738.58239
1455,20738.58239
1456,20738.58239
1457,20738.58239
1458,20738.58239
